organism,count
"gi|2363084561|ref|NR_180529.1| Streptomyces tailanensis strain TRM68348 16S ribosomal RNA, partial sequence",4
"gi|1397641856|ref|NR_156966.1| Flaviaesturariibacter luteus strain AW305 16S ribosomal RNA, partial sequence",4
"gi|2363087253|ref|NR_181882.1| Microvirga lenta strain SM9 16S ribosomal RNA, complete sequence",4
"gi|1909404401|ref|NR_170455.1| Cryobacterium soli strain GCJ02 16S ribosomal RNA, partial sequence",4
"gi|1179766730|ref|NR_146680.1| Abyssicoccus albus strain LIPI11-2-Ac043 16S ribosomal RNA, partial sequence",4
"gi|2136551520|ref|NR_173523.1| Aggregatilinea lenta strain MO-CFX2 16S ribosomal RNA, partial sequence",4
"gi|645321266|ref|NR_118274.1| Rhizobium laguerreae strain FB206 16S ribosomal RNA, partial sequence >gi|645321353|ref|NR_118339.1| Rhizobium leguminosarum bv. viciae USDA 2370 16S ribosomal RNA, partial sequence",4
"gi|343206218|ref|NR_044810.1| Kitasatospora kifunensis strain JCM 9081 16S ribosomal RNA, partial sequence",4
"gi|1441204333|ref|NR_157748.1| Dictyobacter aurantiacus strain S-27 16S ribosomal RNA, partial sequence",4
"gi|2363086844|ref|NR_181679.1| Microbacterium paulum strain 2C 16S ribosomal RNA, complete sequence",4
"gi|959494980|ref|NR_133835.1| Pyrinomonas methylaliphatogenes strain K22 16S ribosomal RNA, partial sequence",4
"gi|343202892|ref|NR_043386.1| Acidobacterium capsulatum ATCC 51196 16S ribosomal RNA, partial sequence",4
"gi|1227086026|ref|NR_148577.1| Inmirania thermothiophila strain S2479 16S ribosomal RNA, partial sequence",4
"gi|2363083617|ref|NR_180056.1| Phenylobacterium soli strain LX32 16S ribosomal RNA, partial sequence",4
"gi|310975123|ref|NR_036987.1| Bacillus smithii strain NRS-173 16S ribosomal RNA, partial sequence",4
"gi|1269801499|ref|NR_075025.2| Deferribacter desulfuricans SSM1 16S ribosomal RNA, complete sequence",4
"gi|2363084946|ref|NR_180721.1| Ketobacter nezhaii strain GYS_M3H 16S ribosomal RNA, partial sequence",4
"gi|2136551620|ref|NR_173624.1| Limnovirga soli strain KCS-6 16S ribosomal RNA, partial sequence",4
"gi|310974972|ref|NR_036836.1| Paracraurococcus ruber strain NS89 16S ribosomal RNA, partial sequence",4
"gi|343203027|ref|NR_043551.1| Lactonifactor longoviformis strain ED-Mt61/PYG-s6 16S ribosomal RNA, partial sequence",4
"gi|636559925|ref|NR_115985.1| Caldanaerobacter uzonensis strain K67 16S ribosomal RNA, partial sequence",4
"gi|645320372|ref|NR_117592.1| Caldanaerobacter subterraneus strain DSM 13054 16S ribosomal RNA, partial sequence",4
"gi|2363084457|ref|NR_180476.1| Azospirillum cavernae strain K2W22B-5 16S ribosomal RNA, partial sequence",4
"gi|636559013|ref|NR_115070.1| Granulicella aggregans strain TPB6028 16S ribosomal RNA, partial sequence",4
"gi|444304270|ref|NR_074696.1| Mahella australiensis 50-1 BON 16S ribosomal RNA, partial sequence",4
"gi|343201682|ref|NR_042408.1| Rhodoblastus sphagnicola strain RS 16S ribosomal RNA, partial sequence",4
"gi|2136551668|ref|NR_173673.1| Salaquimonas pukyongi strain RR3-28 16S ribosomal RNA, partial sequence",4
"gi|2363081751|ref|NR_179122.1| Ahniella affigens strain D13 16S ribosomal RNA, partial sequence",4
"gi|219846472|ref|NR_026064.1| Methylocaldum szegediense strain OR2 16S ribosomal RNA, partial sequence",4
"gi|343201086|ref|NR_041773.1| Renibacterium salmoninarum strain ATCC 33209 16S ribosomal RNA, partial sequence >gi|470467876|ref|NR_074198.1| Renibacterium salmoninarum 16S ribosomal RNA, partial sequence",4
"gi|444303958|ref|NR_074381.1| Truepera radiovictrix DSM 17093 strain RQ-24 16S ribosomal RNA, partial sequence",4
"gi|559795193|ref|NR_104782.1| Spirochaeta aurantia subsp. aurantia strain J1 16S ribosomal RNA, partial sequence",4
"gi|1018196572|ref|NR_136451.1| Spirochaeta lutea strain JC230 16S ribosomal RNA, partial sequence",4
"gi|645320469|ref|NR_117668.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",4
"gi|1445135970|ref|NR_158009.1| Phreatobacter stygius strain YC6-17 16S ribosomal RNA, partial sequence",4
"gi|566084844|ref|NR_108221.1| Patulibacter ginsengiterrae strain P4-5 16S ribosomal RNA, partial sequence",4
"gi|2363080922|ref|NR_178704.1| Desulfuromonas carbonis strain ICBM 16S ribosomal RNA, partial sequence",4
"gi|559795388|ref|NR_104981.1| Nitrospirillum amazonense strain Am 14 16S ribosomal RNA, partial sequence",4
"gi|566084867|ref|NR_108300.1| Pseudorhodobacter antarcticus strain ZS3-33 16S ribosomal RNA, partial sequence",4
"gi|1779814826|ref|NR_164901.1| Amycolatopsis cappadoca strain AG28 16S ribosomal RNA, partial sequence",4
"gi|1240411910|ref|NR_149242.1| Paramagnetospirillum marisnigri strain SP-1 16S ribosomal RNA, partial sequence",4
"gi|219857583|ref|NR_025171.1| Thermodesulfatator indicus DSM 15286 strain CIR29812 16S ribosomal RNA, partial sequence",4
"gi|219846309|ref|NR_025899.1| Caloramator fervidus strain RT4. B1 16S ribosomal RNA, partial sequence",4
"gi|636560335|ref|NR_116395.1| Alkaliphilus halophilus strain E2R 16S ribosomal RNA, partial sequence",4
"gi|343198653|ref|NR_043197.1| Granulibacter bethesdensis CGDNIH1 16S ribosomal RNA, partial sequence",4
"gi|1150406769|ref|NR_146023.1| Stenotrophobacter terrae strain Ac_28_D10 16S ribosomal RNA, partial sequence",4
"gi|343205927|ref|NR_044425.1| Hydrogenoanaerobacterium saccharovorans strain SW512 16S ribosomal RNA, partial sequence",4
"gi|1246951754|ref|NR_149291.1| Ancylothrix rivularis strain 8PC 16S ribosomal RNA, partial sequence",4
"gi|343202744|ref|NR_043181.1| Paraburkholderia nodosa strain Br3437 16S ribosomal RNA, partial sequence",4
"gi|219846711|ref|NR_026303.1| Oleidesulfovibrio vietnamensis strain G3 100 16S ribosomal RNA, partial sequence",4
"gi|2136551614|ref|NR_173618.1| Oceaniferula marina strain N1E253 16S ribosomal RNA, partial sequence",4
"gi|1199303361|ref|NR_147712.1| Massilia putida strain 6NM-7 16S ribosomal RNA, partial sequence",4
"gi|645322138|ref|NR_118955.1| Cytobacillus firmus strain NCIMB 9366 16S ribosomal RNA, partial sequence",4
"gi|631251008|ref|NR_112205.1| Xanthobacter polyaromaticivorans strain 127W 16S ribosomal RNA, partial sequence",4
"gi|1315204034|ref|NR_152704.1| Chelatococcus reniformis strain B2974 16S ribosomal RNA, partial sequence",4
"gi|343200987|ref|NR_041674.1| Haloferula sargassicola strain MN1-1037 16S ribosomal RNA, partial sequence",4
"gi|219846683|ref|NR_026275.1| Agrococcus jenensis strain DSM 9580 16S ribosomal RNA, partial sequence >gi|636558971|ref|NR_115028.1| Agrococcus jenensis strain DSM 9580 16S ribosomal RNA, partial sequence",4
"gi|959494900|ref|NR_133767.1| Kocuria marina subsp. indica strain NIO-1021 16S ribosomal RNA, partial sequence",4
"gi|1116030272|ref|NR_144730.1| Anaerococcus rubeinfantis strain mt16 16S ribosomal RNA, partial sequence",4
"gi|265678381|ref|NR_028683.1| Acidaminobacter hydrogenoformans strain glu 65 16S ribosomal RNA, partial sequence",4
"gi|2363080477|ref|NR_178479.1| Glycomyces salinus strain YIM 93776 16S ribosomal RNA, partial sequence",4
"gi|645320880|ref|NR_117982.1| Knoellia flava TL1 16S ribosomal RNA, partial sequence",4
"gi|1199303376|ref|NR_147727.1| Pelagirhabdus alkalitolerans strain S5 16S ribosomal RNA, partial sequence",4
"gi|566085065|ref|NR_108695.1| Tsuneonella dongtanensis strain JM27 16S ribosomal RNA, partial sequence",4
"gi|2363083640|ref|NR_180068.1| Lacibacter luteus strain TTM-7 16S ribosomal RNA, partial sequence",4
"gi|2363084526|ref|NR_180511.1| Paenibacillus albicereus strain UniB2 16S ribosomal RNA, partial sequence",4
"gi|343198568|ref|NR_042905.1| Siminovitchia fortis strain R-6514 16S ribosomal RNA, partial sequence",4
"gi|2136551553|ref|NR_173556.1| Anatilimnocola aggregata strain ETA_A8 16S ribosomal RNA, partial sequence",4
"gi|1171002992|ref|NR_146377.1| Lacunisphaera anatis strain IG31 16S ribosomal RNA, partial sequence",4
"gi|343200799|ref|NR_041486.1| Chitinophaga ginsengisegetis strain Gsoil 040 16S ribosomal RNA, partial sequence",4
"gi|636559695|ref|NR_115755.1| Gallionella capsiferriformans ES-2 16S ribosomal RNA, partial sequence",4
"gi|444439536|ref|NR_074851.1| Calditerrivibrio nitroreducens DSM 19672 16S ribosomal RNA, partial sequence",4
"gi|343200956|ref|NR_041643.1| Calditerrivibrio nitroreducens strain Yu37-1 16S ribosomal RNA, partial sequence",4
"gi|645321375|ref|NR_118356.1| Caldisericum exile strain AZM16c01 16S ribosomal RNA, partial sequence",4
"gi|343200249|ref|NR_040936.1| Rhodoplanes serenus strain TUT3530 16S ribosomal RNA, partial sequence",4
"gi|2180566461|ref|NR_174303.1| Luteithermobacter gelatinilyticus strain MEBiC09520 16S ribosomal RNA, complete sequence",4
"gi|1953646714|ref|NR_171509.1| Falsibacillus albus strain GY 10110 16S ribosomal RNA, partial sequence",4
"gi|636560648|ref|NR_116708.1| Methylopila jiangsuensis strain JZL-4 16S ribosomal RNA, partial sequence",4
"gi|699005443|ref|NR_126312.1| Prochlorothrix hollandica PCC 9006 = CALU 1027 16S ribosomal RNA, partial sequence",4
"gi|444439378|ref|NR_074093.1| Fervidobacterium nodosum strain Rt17-B1 16S ribosomal RNA, partial sequence",4
"gi|2363085278|ref|NR_180887.1| Desulfolutivibrio sulfoxidireducens strain DSM 107105 16S ribosomal RNA, partial sequence",4
"gi|343202176|ref|NR_042525.1| Roseospira visakhapatnamensis strain JA131 16S ribosomal RNA, partial sequence",4
"gi|444304085|ref|NR_074509.1| Cellulomonas fimi ATCC 484 16S ribosomal RNA, partial sequence",4
"gi|2363086914|ref|NR_181714.1| Polyangium jinanense strain SDU14 16S ribosomal RNA, partial sequence",4
"gi|444304218|ref|NR_074643.1| Ramlibacter tataouinensis TTB310 16S ribosomal RNA, partial sequence",4
"gi|219846529|ref|NR_026121.1| Acetobacter aceti strain NCIB 8621, DSM 3508 16S ribosomal RNA, partial sequence",4
"gi|2836274869|ref|NR_197631.1| Gloeothece guizhouensis strain CHAB5847 16S ribosomal RNA, partial sequence",4
"gi|2363082837|ref|NR_179667.1| Lactimicrobium massiliense strain Marseille-P4301 16S ribosomal RNA, partial sequence",4
"gi|2363087387|ref|NR_181950.1| Entomospira nematocerorum strain BR208 16S ribosomal RNA, complete sequence",4
"gi|922788134|ref|NR_132605.1| Paenibacillus brassicae strain 112 16S ribosomal RNA, partial sequence",4
"gi|602260096|ref|NR_044664.2| Malacoplasma muris strain RIII-4 16S ribosomal RNA, partial sequence",4
"gi|645319734|ref|NR_117110.1| Desulfovibrio simplex strain DSM 4141 16S ribosomal RNA, partial sequence",4
"gi|2363081985|ref|NR_179239.1| Thermogemmatispora argillosa strain A3-2 16S ribosomal RNA, partial sequence",4
"gi|1269693839|ref|NR_133704.2| Sutcliffiella tianshenii strain YIM M13235 16S ribosomal RNA, complete sequence",4
"gi|2221405427|ref|NR_175520.1| Massilia puerhi strain SJY3 16S ribosomal RNA, partial sequence",4
"gi|219846173|ref|NR_025763.1| Aquicella lusitana strain SGT-39 16S ribosomal RNA, partial sequence",4
"gi|265678496|ref|NR_028799.1| Bosea vestrisii 34635 16S ribosomal RNA, partial sequence",3
"gi|645319858|ref|NR_117207.1| Algoriphagus shivajiensis strain NIO-S3 16S ribosomal RNA, partial sequence",3
"gi|631253127|ref|NR_114325.1| Methylobacterium haplocladii strain 87e 16S ribosomal RNA, partial sequence",3
"gi|343205612|ref|NR_043943.1| Archangium violaceum Cb vi76 strain DSM 14727 16S ribosomal RNA, partial sequence",3
"gi|636558442|ref|NR_114498.1| Rhodopseudomonas palustris strain ATCC 17001 16S ribosomal RNA, partial sequence",3
"gi|631250973|ref|NR_112170.1| Clostridium butyricum strain ATCC 19398 16S ribosomal RNA, partial sequence",3
"gi|631250757|ref|NR_104756.1| Rhodoblastus acidophilus strain DSM 137 16S ribosomal RNA, partial sequence",3
"gi|2363082940|ref|NR_179718.1| Sphingomonas edaphi strain DAC4 16S ribosomal RNA, partial sequence",3
"gi|343201140|ref|NR_041855.1| Nitratidesulfovibrio vulgaris strain DSM 644 16S ribosomal RNA, partial sequence",3
"gi|343201470|ref|NR_042196.1| Liquorilactobacillus vini strain Mont 4 16S ribosomal RNA, partial sequence",3
"gi|2363084745|ref|NR_180621.1| Gallalistipes aquisgranensis strain Cla-CZ-119 16S ribosomal RNA, partial sequence",3
"gi|1397641819|ref|NR_156928.1| Hyphobacterium vulgare strain WM6 16S ribosomal RNA, partial sequence",3
"gi|1000372666|ref|NR_135210.1| Methylobacterium indicum strain SE2.11 16S ribosomal RNA, partial sequence",3
"gi|219846663|ref|NR_026255.1| Nitratidesulfovibrio termitidis HI1 16S ribosomal RNA, partial sequence",3
"gi|645319538|ref|NR_116943.1| Levilactobacillus paucivorans strain TMW 1.1424 16S ribosomal RNA, partial sequence",3
"gi|219878163|ref|NR_025302.1| Aminobacter niigataensis strain DSM 7050 16S ribosomal RNA, partial sequence",3
"gi|631252787|ref|NR_113985.1| Pseudoxanthomonas koreensis strain NBRC 101160 16S ribosomal RNA, partial sequence",3
"gi|2363085969|ref|NR_181237.1| Azospirillum tabaci strain W712 16S ribosomal RNA, partial sequence",3
"gi|672238917|ref|NR_125506.1| Caballeronia humi strain RA1-5 16S ribosomal RNA, partial sequence",3
"gi|343198920|ref|NR_044040.1| Ralstonia solanacearum strain K60-1 16S ribosomal RNA, partial sequence",3
"gi|219878246|ref|NR_025385.1| Ralstonia mannitolilytica strain LMG 6866 16S ribosomal RNA, partial sequence",3
"gi|343200116|ref|NR_040803.1| Ralstonia syzygii strain ATCC 49543 16S ribosomal RNA, partial sequence",3
"gi|636559015|ref|NR_115072.1| Granulicella paludicola strain OB1010 16S ribosomal RNA, partial sequence",3
"gi|636559016|ref|NR_115073.1| Granulicella rosea strain TPO1014 16S ribosomal RNA, partial sequence",3
"gi|1230874691|ref|NR_148852.1| Aquisalinus flavus strain D11M-2 16S ribosomal RNA, partial sequence",3
"gi|2363080651|ref|NR_178567.1| Acidithrix ferrooxidans strain PY-F3 16S ribosomal RNA, partial sequence",3
"gi|1909404486|ref|NR_170541.1| Janthinobacterium violaceinigrum strain FT13W 16S ribosomal RNA, partial sequence",3
"gi|1315204004|ref|NR_152673.1| Flavihumibacter stibioxidans strain YS-17 16S ribosomal RNA, partial sequence",3
"gi|2621112316|ref|NR_189219.1| Ferranicluibacter rubi strain CRRU44 16S ribosomal RNA, complete sequence",3
"gi|1445136089|ref|NR_158129.1| Limibaculum halophilum strain CAU 1123 16S ribosomal RNA, partial sequence",3
"gi|2180566474|ref|NR_174314.1| Bifidobacterium leontopitheci strain CCUG 73786 16S ribosomal RNA, partial sequence",3
"gi|444439443|ref|NR_074758.1| Sulfobacillus acidophilus DSM 10332 16S ribosomal RNA, partial sequence",3
"gi|343201450|ref|NR_042176.1| Nocardia tenerifensis strain GW39-1573 16S ribosomal RNA, partial sequence",3
"gi|1240411876|ref|NR_149207.1| Petropleomorpha daqingensis strain WT-2-1 16S ribosomal RNA, partial sequence",3
"gi|2363081138|ref|NR_178812.1| Dyella amyloliquefaciens strain DHC06 16S ribosomal RNA, partial sequence",3
"gi|1240411957|ref|NR_149304.1| Crenalkalicoccus roseus strain YIM 78023 16S ribosomal RNA, partial sequence",3
"gi|343202834|ref|NR_043319.1| Alistipes shahii WAL 8301 16S ribosomal RNA, partial sequence",3
"gi|1033657174|ref|NR_137264.1| Streptantibioticus rubrisoli strain FXJ1.725 16S ribosomal RNA, partial sequence",3
"gi|636560317|ref|NR_116377.1| Methylorosula polaris strain V-022 16S ribosomal RNA, partial sequence",3
"gi|343201082|ref|NR_041769.1| Bordetella avium strain ATCC 35086 16S ribosomal RNA, partial sequence",3
"gi|1230874607|ref|NR_148767.1| Izhakiella capsodis strain N6PO6 16S ribosomal RNA, partial sequence",3
"gi|645321874|ref|NR_118744.1| Haemophilus haemolyticus strain NCTC 10659 16S ribosomal RNA, partial sequence",3
"gi|219846344|ref|NR_025934.1| Cardiobacterium hominis strain 6573 16S ribosomal RNA, partial sequence",3
"gi|1864207204|ref|NR_169499.1| Roseovarius arcticus strain MK6-18 16S ribosomal RNA, partial sequence",3
"gi|943392621|ref|NR_117900.2| Brevundimonas viscosa strain F3 16S ribosomal RNA, partial sequence",3
"gi|343202836|ref|NR_043322.1| Dokdonella koreensis strain DS-123 16S ribosomal RNA, partial sequence",3
"gi|974142209|ref|NR_134729.1| Flavobacterium qiangtangense strain F3 16S ribosomal RNA, partial sequence",3
"gi|1013172409|ref|NR_135876.1| Nocardioides marmoriterrae strain JOS5-1 16S ribosomal RNA, partial sequence",3
"gi|566085515|ref|NR_109585.1| Pleomorphomonas diazotrophica strain R5-392 16S ribosomal RNA, partial sequence",3
"gi|2363081927|ref|NR_179209.1| Noviherbaspirillum aridicola strain NCCP-691 16S ribosomal RNA, partial sequence",3
"gi|343200284|ref|NR_040971.1| Leptolinea tardivitalis strain YMTK-2 16S ribosomal RNA, partial sequence",3
"gi|1397641795|ref|NR_156904.1| Paraliobacillus sediminis strain 126C4 16S ribosomal RNA, partial sequence",3
"gi|343201713|ref|NR_042439.1| Lactobacillus helveticus DSM 20075 = CGMCC 1.1877 16S ribosomal RNA, partial sequence",3
"gi|1953646601|ref|NR_171456.1| Dyella choica strain 4 M-K27 16S ribosomal RNA, partial sequence",3
"gi|645319874|ref|NR_117220.1| Mycobacterium parascrofulaceum ATCC BAA-614 16S ribosomal RNA, partial sequence",3
"gi|2363082609|ref|NR_179551.1| Acidaminococcus timonensis strain Marseille-P2764 16S ribosomal RNA, partial sequence",3
"gi|659364796|ref|NR_121736.1| Sphingomonas sanxanigenens strain NX02 16S ribosomal RNA, partial sequence",3
"gi|1520188707|ref|NR_159915.1| Sandarakinorhabdus cyanobacteriorum strain TH057 16S ribosomal RNA, partial sequence",3
"gi|636560062|ref|NR_116122.1| Thalassobaculum salexigens strain CZ41_10a 16S ribosomal RNA, partial sequence",3
"gi|636559861|ref|NR_115921.1| Tritonibacter mobilis strain HTCC2662 16S ribosomal RNA, partial sequence",3
"gi|265678408|ref|NR_028710.1| Pseudaminobacter salicylatoxidans strain BN12 16S ribosomal RNA, partial sequence",3
"gi|1227086024|ref|NR_148576.1| Gemmata massiliana strain IIL30 16S ribosomal RNA, partial sequence",3
"gi|631252079|ref|NR_113277.1| Halioglobus japonicus strain S1-36 16S ribosomal RNA, partial sequence",3
"gi|1227086064|ref|NR_148595.1| Marimicrobium arenosum strain CAU1038 16S ribosomal RNA, partial sequence",3
"gi|2363080439|ref|NR_178459.1| Paraburkholderia haematera strain LMG 31837 16S ribosomal RNA, partial sequence",3
"gi|566085528|ref|NR_109599.1| Undibacterium terreum strain C3 16S ribosomal RNA, partial sequence",3
"gi|961555169|ref|NR_134138.1| Propionispira arcuata strain WK011 16S ribosomal RNA, partial sequence",3
"gi|566084868|ref|NR_108301.1| Desulfovibrio legallii strain H1 16S ribosomal RNA, partial sequence",3
"gi|343201746|ref|NR_042472.1| Ktedonobacter racemifer DSM 44963 strain SOSP1-21 16S ribosomal RNA, partial sequence",3
"gi|602270569|ref|NR_029191.2| Rubrobacter radiotolerans strain P 1 16S ribosomal RNA, partial sequence",3
"gi|1909404372|ref|NR_170425.1| Oleiharenicola lentus strain TWA-58 16S ribosomal RNA, partial sequence",3
"gi|1171002991|ref|NR_146376.1| Lacunisphaera limnophila strain IG16b 16S ribosomal RNA, partial sequence",3
"gi|219846562|ref|NR_026154.1| Pelobacter acidigallici strain MaGal12T 16S ribosomal RNA, partial sequence",3
"gi|2180566472|ref|NR_174312.1| Aeromicrobium yanjiei strain MF47 16S ribosomal RNA, partial sequence",3
