organism,count
"gi|1212229249|ref|NR_148319.1| Skermanella rubra strain YIM 93097 16S ribosomal RNA, partial sequence",4
"gi|343198612|ref|NR_043069.1| Alkalidesulfovibrio alkalitolerans strain RT2 16S ribosomal RNA, partial sequence",4
"gi|265678532|ref|NR_028836.1| Cellvibrio japonicus strain Ueda107 16S ribosomal RNA, partial sequence",4
"gi|959494865|ref|NR_133740.1| Dongia rigui strain 04SU4-P 16S ribosomal RNA, partial sequence",4
"gi|444439696|ref|NR_075011.1| Geobacter metallireducens strain GS-15 16S ribosomal RNA, complete sequence",4
"gi|1397641768|ref|NR_156877.1| Protofrankia coriariae strain BMG5.1 16S ribosomal RNA, complete sequence",4
"gi|636560861|ref|NR_116921.1| Dactylosporangium darangshiense strain DLS-44 16S ribosomal RNA, partial sequence",4
"gi|444303901|ref|NR_074324.1| Nitrobacter winogradskyi strain Nb-255 16S ribosomal RNA, partial sequence",4
"gi|2621112281|ref|NR_189184.1| Thermospira aquatica strain F1F22 16S ribosomal RNA, partial sequence",4
"gi|2363080922|ref|NR_178704.1| Desulfuromonas carbonis strain ICBM 16S ribosomal RNA, partial sequence",4
"gi|343202469|ref|NR_042769.1| Citrifermentans bemidjiense Bem 16S ribosomal RNA, partial sequence",4
"gi|631250757|ref|NR_104756.1| Rhodoblastus acidophilus strain DSM 137 16S ribosomal RNA, partial sequence",4
"gi|645320956|ref|NR_118039.1| Noviherbaspirillum canariense strain SUEMI03 16S ribosomal RNA, partial sequence",4
"gi|1445136062|ref|NR_158102.1| Longimonas haloalkaliphila strain BSker3 16S ribosomal RNA, partial sequence",4
"gi|2363083443|ref|NR_179970.1| Skermanella pratensis strain W17 16S ribosomal RNA, partial sequence",4
"gi|1491509599|ref|NR_159130.1| Sediminibacterium roseum strain SYL130 16S ribosomal RNA, partial sequence",4
"gi|219878278|ref|NR_025417.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",4
"gi|343205627|ref|NR_043985.1| Aliirhizobium cellulosilyticum strain ALA10B2 16S ribosomal RNA, partial sequence",4
"gi|1315204028|ref|NR_152697.1| Legionella saoudiensis strain LS-1 16S ribosomal RNA, partial sequence",4
"gi|2363080904|ref|NR_178695.1| Pseudobacteriovorax antillogorgiicola strain RKEM611 16S ribosomal RNA, partial sequence",4
"gi|636560657|ref|NR_116717.1| Pedococcus cremeus strain V2M29 16S ribosomal RNA, partial sequence",4
"gi|1341394074|ref|NR_153746.1| Sphingomonas lutea strain JS5 16S ribosomal RNA, partial sequence",4
"gi|343204837|ref|NR_043822.1| Streptomyces kanamyceticus strain NRRL B-2535 16S ribosomal RNA, partial sequence",4
"gi|265678821|ref|NR_029126.1| Rhodoplanes roseus strain 941 16S ribosomal RNA, partial sequence",4
"gi|2221405317|ref|NR_175474.1| Roseateles chitinivorans strain HWN-4 16S ribosomal RNA, partial sequence",4
"gi|631251928|ref|NR_113126.1| Thermogemmatispora onikobensis strain ONI-1 16S ribosomal RNA, partial sequence",4
"gi|2363080645|ref|NR_178564.1| Glycomyces tarimensis strain TRM 45387 16S ribosomal RNA, partial sequence",4
"gi|659364484|ref|NR_121690.1| Sulfurimonas gotlandica strain GD1 16S ribosomal RNA, partial sequence",4
"gi|2363080187|ref|NR_178317.1| Vreelandella olivaria strain TYRC17 16S ribosomal RNA, partial sequence",4
"gi|2621112360|ref|NR_189264.1| Govania unica strain LMG 31809 16S ribosomal RNA, partial sequence",4
"gi|1397641791|ref|NR_156900.1| Siminovitchia terrae strain RA9 16S ribosomal RNA, partial sequence",4
"gi|699005445|ref|NR_126314.1| Methylacidimicrobium tartarophylax strain 4AC 16S ribosomal RNA, partial sequence",4
"gi|1909404434|ref|NR_170489.1| Filimonas effusa strain personal::is TTM-71 16S ribosomal RNA, partial sequence",4
"gi|343201321|ref|NR_042047.1| Catenuloplanes indicus strain IMSNU 22099 16S ribosomal RNA, partial sequence",3
"gi|2363083140|ref|NR_179818.1| Actinophytocola glycyrrhizae strain BMP B8152 16S ribosomal RNA, partial sequence",3
"gi|2836274870|ref|NR_197632.1| Gloeothece guizhouensis strain CHAB5847 16S ribosomal RNA, partial sequence",3
"gi|2363085672|ref|NR_181088.1| Marisediminicola senii strain SM7_A14 16S ribosomal RNA, partial sequence",3
"gi|2363084936|ref|NR_180716.1| Tepidiforma bonchosmolovskayae strain 3753O 16S ribosomal RNA, partial sequence",3
"gi|2836274894|ref|NR_197657.1| Acidithiobacillus acidisediminis strain S30A2 16S ribosomal RNA, partial sequence",3
"gi|645321745|ref|NR_118640.1| Algoriphagus boseongensis strain BS-R1 16S ribosomal RNA, partial sequence",3
"gi|1270541369|ref|NR_075015.2| Caldisericum exile strain AZM16c01 16S ribosomal RNA, partial sequence",3
"gi|1199303382|ref|NR_147733.1| Pyruvatibacter mobilis strain GYP-11 16S ribosomal RNA, partial sequence",3
"gi|636558906|ref|NR_114963.1| Arthrobacter ramosus strain CCM 1646 16S ribosomal RNA, partial sequence",3
"gi|1171002967|ref|NR_146352.1| Paraburkholderia kirstenboschensis strain Kb15 16S ribosomal RNA, partial sequence",3
"gi|2363085692|ref|NR_181098.1| Paenibacillus foliorum strain LMG 31456 16S ribosomal RNA, partial sequence",3
"gi|631253039|ref|NR_114237.1| Pseudoalteromonas luteoviolacea strain NBRC 103183 16S ribosomal RNA, partial sequence",3
"gi|631252005|ref|NR_113203.1| Carboxydothermus pertinax strain Ug1 16S ribosomal RNA, partial sequence",3
"gi|219846912|ref|NR_026504.1| Orenia salinaria strain SG3902 16S ribosomal RNA, partial sequence",3
"gi|343201237|ref|NR_041963.1| Phenylobacterium conjunctum strain FWC 21 16S ribosomal RNA, partial sequence",3
"gi|1269785363|ref|NR_121713.2| Hyphomicrobium nitrativorans NL23 16S ribosomal RNA, complete sequence",3
"gi|310975123|ref|NR_036987.1| Bacillus smithii strain NRS-173 16S ribosomal RNA, partial sequence",3
"gi|343200313|ref|NR_041000.1| Pelotomaculum propionicicum strain MGP 16S ribosomal RNA, partial sequence",3
"gi|636559069|ref|NR_115126.1| Phenylobacterium mobile strain GZ6 16S ribosomal RNA, partial sequence",3
"gi|566085500|ref|NR_109544.1| Ornatilinea apprima strain P3M-1 16S ribosomal RNA, partial sequence",3
"gi|1909404396|ref|NR_170450.1| Azospirillum thermophilum strain CFH 70021 16S ribosomal RNA, partial sequence",3
"gi|2363085923|ref|NR_181214.1| Sabulicella rubraurantiaca strain SYSU D01096 16S ribosomal RNA, partial sequence",3
"gi|631252071|ref|NR_113269.1| Pseudenhygromyxa salsuginis strain SYR-2 16S ribosomal RNA, partial sequence",3
"gi|1227086079|ref|NR_148603.1| Cnuibacter physcomitrellae strain XA 16S ribosomal RNA, partial sequence",3
"gi|2363086306|ref|NR_181405.1| Micromonospora humida strain MMS20-R1-14 16S ribosomal RNA, partial sequence",3
"gi|2363081286|ref|NR_178887.1| Paractinoplanes deserti strain YIM CF22 16S ribosomal RNA, partial sequence",3
"gi|2621112343|ref|NR_189247.1| Brytella acorum strain LMG 32668 16S ribosomal RNA, partial sequence",3
"gi|2363085532|ref|NR_181015.1| Duganella lactea strain FT50W 16S ribosomal RNA, partial sequence",3
"gi|224581434|ref|NR_027216.1| Leptospirillum ferrooxidans strain L15 16S ribosomal RNA, partial sequence",3
"gi|219856906|ref|NR_024727.1| Sporichthya polymorpha DSM 43042 16S ribosomal RNA, partial sequence",3
"gi|1270533042|ref|NR_103934.2| Stutzerimonas stutzeri ATCC 17588 = LMG 11199 16S ribosomal RNA, complete sequence",3
"gi|1445135953|ref|NR_157992.1| Butyratibacter algicola strain B15 16S ribosomal RNA, partial sequence",3
"gi|219857249|ref|NR_024879.1| Mesorhizobium amorphae strain ACCC 19665 16S ribosomal RNA, partial sequence",3
"gi|2363082003|ref|NR_179248.1| Fluviispira sanaruensis strain RF1110005 16S ribosomal RNA, partial sequence",3
"gi|2363085067|ref|NR_180782.1| Sphingosinicella flava strain UDD2 16S ribosomal RNA, partial sequence",3
"gi|265678657|ref|NR_028962.1| Novosphingobium hassiacum strain W-51 16S ribosomal RNA, partial sequence",3
"gi|2221405408|ref|NR_175511.1| Paraburkholderia pallida strain 7MH5 16S ribosomal RNA, partial sequence",3
"gi|566085365|ref|NR_109414.1| Planococcus plakortidis strain AS/ASP6 (II) 16S ribosomal RNA, partial sequence",3
"gi|1811131506|ref|NR_165688.1| Mucilaginibacter hankyongensis strain BR5-28 16S ribosomal RNA, partial sequence",3
"gi|2363081288|ref|NR_178888.1| Arthrobacter deserti strain YIM CS25 16S ribosomal RNA, partial sequence",3
"gi|559795160|ref|NR_104747.1| Aquabacter spiritensis strain SPL-1 16S ribosomal RNA, partial sequence",3
"gi|265678477|ref|NR_028780.1| Desulforegula conservatrix strain Mb1Pa 16S ribosomal RNA, partial sequence",3
"gi|1441204320|ref|NR_157735.1| Bacillus proteolyticus strain MCCC 1A00365 16S ribosomal RNA, partial sequence",3
"gi|2221405506|ref|NR_175555.1| Bacillus sanguinis strain BML-BC004 16S ribosomal RNA, partial sequence",3
"gi|343201604|ref|NR_042330.1| Corallococcus exiguus strain Cc e167 16S ribosomal RNA, partial sequence",3
"gi|228715504|ref|NR_027534.1| Ramlibacter tataouinensis strain TTB310 16S ribosomal RNA, partial sequence",3
"gi|645321791|ref|NR_118675.1| [Eubacterium] siraeum strain ATCC 29066 16S ribosomal RNA, partial sequence",3
"gi|961555169|ref|NR_134138.1| Propionispira arcuata strain WK011 16S ribosomal RNA, partial sequence",3
"gi|265678472|ref|NR_028775.1| Trichlorobacter thiogenes strain K1 16S ribosomal RNA, partial sequence",3
"gi|343202418|ref|NR_042704.1| Solidesulfovibrio marrakechensis strain EMSSDQ4 16S ribosomal RNA, partial sequence",3
"gi|636560062|ref|NR_116122.1| Thalassobaculum salexigens strain CZ41_10a 16S ribosomal RNA, partial sequence",3
"gi|444304020|ref|NR_074444.1| Turneriella parva DSM 21527 16S ribosomal RNA, partial sequence",3
"gi|1277396301|ref|NR_152012.1| Sphingomonas zeicaulis strain 541 16S ribosomal RNA, partial sequence",3
"gi|2363082912|ref|NR_179704.1| Sphingomonas tabacisoli strain X1-8 16S ribosomal RNA, partial sequence",3
"gi|2363083845|ref|NR_180171.1| Sphingomonas lacunae strain CSW-10 16S ribosomal RNA, partial sequence",3
"gi|1182956132|ref|NR_146840.1| Kiritimatiella glycovorans strain L21-Fru-AB 16S ribosomal RNA, partial sequence",3
"gi|2621112329|ref|NR_189232.1| Aminithiophilus ramosus strain J.5.4.2-T.3.5.2 16S ribosomal RNA, partial sequence",3
"gi|1277396157|ref|NR_151868.1| Microlunatus kandeliicorticis strain 4Q3S-3 16S ribosomal RNA, partial sequence",3
"gi|444303891|ref|NR_074313.1| Nitrobacter hamburgensis X14 16S ribosomal RNA, partial sequence",3
"gi|265678542|ref|NR_028846.1| Agromyces albus strain VKM Ac-1800 16S ribosomal RNA, partial sequence",3
"gi|2363080613|ref|NR_178548.1| Nitrospina watsonii strain 347 16S ribosomal RNA, partial sequence",3
"gi|559795231|ref|NR_104821.1| Nitrospina gracilis 3/211 16S ribosomal RNA, partial sequence",3
"gi|2136551571|ref|NR_173574.1| Caulifigura coniformis strain Pan44 16S ribosomal RNA, partial sequence",3
"gi|659364734|ref|NR_121726.1| Fimbriimonas ginsengisoli strain GSoil 348 16S ribosomal RNA, partial sequence",3
"gi|343201140|ref|NR_041855.1| Nitratidesulfovibrio vulgaris strain DSM 644 16S ribosomal RNA, partial sequence",3
"gi|566085207|ref|NR_109018.1| Catenulispora graminis strain BR-34 16S ribosomal RNA, partial sequence",3
"gi|2363086747|ref|NR_181630.1| Catenulispora pinistramenti strain NL8 16S ribosomal RNA, partial sequence",3
"gi|1397641732|ref|NR_156841.1| Paenibacillus aceris strain KUDC4121 16S ribosomal RNA, partial sequence",3
"gi|1193829158|ref|NR_147401.1| Sutterella massiliensis strain Marseille-P2435 16S ribosomal RNA, partial sequence",3
"gi|2363080349|ref|NR_178401.1| Chondromyces pediculatus strain Cm p51 16S ribosomal RNA, partial sequence",3
"gi|631252176|ref|NR_113374.1| Demequina oxidasica strain NBRC 106264 16S ribosomal RNA, partial sequence",3
"gi|343202964|ref|NR_043465.1| Demequina aestuarii strain JC2054 16S ribosomal RNA, partial sequence",3
"gi|1779814884|ref|NR_164959.1| Janibacter massiliensis strain Marseille-P4121 16S ribosomal RNA, partial sequence",3
"gi|645320903|ref|NR_118001.1| Sandaracinus amylolyticus strain NOSO 4 16S ribosomal RNA, partial sequence",3
"gi|343205776|ref|NR_044191.1| Muricoccus vinaceus strain CPCC 100056 16S ribosomal RNA, partial sequence",3
"gi|485099055|ref|NR_102452.1| Mesorhizobium australicum WSM2073 16S ribosomal RNA, partial sequence",3
"gi|2363087079|ref|NR_181795.1| Agrilutibacter terrestris strain II4 16S ribosomal RNA, partial sequence",3
"gi|636559682|ref|NR_115742.1| Chelatococcus sambhunathii strain HT4 16S ribosomal RNA, partial sequence",3
"gi|959495007|ref|NR_133858.1| Solirubrobacter phytolaccae strain GTGR-8 16S ribosomal RNA, partial sequence",3
"gi|343206000|ref|NR_044545.1| Marispirillum indicum strain B142 16S ribosomal RNA, partial sequence",3
"gi|1441204254|ref|NR_157669.1| Aurantiacibacter xanthus strain SM1501 16S ribosomal RNA, partial sequence",3
"gi|645321636|ref|NR_118554.1| Intestinimonas butyriciproducens strain SRB-521-5-I 16S ribosomal RNA, partial sequence",3
"gi|1277396379|ref|NR_152092.1| Sphingomonas prati strain W18RD 16S ribosomal RNA, partial sequence",3
"gi|219846263|ref|NR_025853.1| Acidiphilium organovorum strain TFC 16S ribosomal RNA, partial sequence",3
"gi|672239120|ref|NR_125709.1| Heliothrix oregonensis strain F1 16S ribosomal RNA, partial sequence",3
"gi|2363086723|ref|NR_181618.1| Methylobacterium ajmalii strain IF7SW-B2 16S ribosomal RNA, partial sequence",3
"gi|265678703|ref|NR_029008.1| Pseudonocardia benzenivorans strain B5 16S ribosomal RNA, partial sequence",3
"gi|645319535|ref|NR_116941.1| Meiothermus rufus strain CAL-4 16S ribosomal RNA, partial sequence",3
"gi|2136551553|ref|NR_173556.1| Anatilimnocola aggregata strain ETA_A8 16S ribosomal RNA, partial sequence",3
"gi|2363087253|ref|NR_181882.1| Microvirga lenta strain SM9 16S ribosomal RNA, complete sequence",3
"gi|1315203956|ref|NR_152625.1| Altererythrobacter lauratis strain YIM 75003 16S ribosomal RNA, complete sequence",3
"gi|566084803|ref|NR_108142.1| Kaistia dalseonensis strain B6-8 16S ribosomal RNA, partial sequence",3
"gi|1212229239|ref|NR_148309.1| Mangrovactinospora gilvigrisea strain MUSC 26 16S ribosomal RNA, partial sequence",3
"gi|343204966|ref|NR_043842.1| Streptomyces virens strain NRRL B-24331 16S ribosomal RNA, partial sequence",3
"gi|219857503|ref|NR_025091.1| Heliomicrobium undosum strain BG29 16S ribosomal RNA, partial sequence",3
"gi|2363081423|ref|NR_178958.1| Streptomyces caeni strain HA15955 16S ribosomal RNA, partial sequence",3
"gi|631250958|ref|NR_112155.1| Alicyclobacillus hesperidum strain DSM 12489 16S ribosomal RNA, partial sequence",3
"gi|2363083573|ref|NR_180034.1| Halobacteriovorax vibrionivorans strain BL9 16S ribosomal RNA, partial sequence",3
"gi|961555189|ref|NR_134158.1| Roseiarcus fermentans strain Pf56 16S ribosomal RNA, partial sequence",3
"gi|1240411946|ref|NR_149290.1| Thermosporothrix narukonensis strain F4 16S ribosomal RNA, partial sequence",3
"gi|265678415|ref|NR_028717.1| Hydrogenophaga pseudoflava strain GA3 16S ribosomal RNA, partial sequence",3
"gi|2363083548|ref|NR_180022.1| Flavobacterium cupreum strain P2683 16S ribosomal RNA, partial sequence",3
"gi|959494920|ref|NR_133784.1| Methyloparacoccus murrellii strain R-49797 16S ribosomal RNA, partial sequence",3
"gi|343203442|ref|NR_043670.1| Arenimonas malthae strain CC-JY-1 16S ribosomal RNA, partial sequence",3
"gi|2363081479|ref|NR_178986.1| Paenibacillus tumbae strain CSA42 16S ribosomal RNA, partial sequence",3
"gi|2363083174|ref|NR_179835.1| Microbacterium lushaniae strain L-031 16S ribosomal RNA, partial sequence",3
"gi|631252765|ref|NR_113963.1| Paraburkholderia terrae strain NBRC 100964 16S ribosomal RNA, partial sequence",3
"gi|343200813|ref|NR_041500.1| Flavisolibacter ginsengisoli strain Gsoil 643 16S ribosomal RNA, partial sequence",3
"gi|2260349445|ref|NR_176527.1| Phragmitibacter flavus strain MG-N-17 16S ribosomal RNA, partial sequence",3
"gi|343198602|ref|NR_043042.1| Thermincola ferriacetica strain Z-0001 16S ribosomal RNA, partial sequence",3
"gi|1864207065|ref|NR_169359.1| Vreelandella massiliensis strain Marseille-P2426 16S ribosomal RNA, partial sequence",3
"gi|1397641748|ref|NR_156857.1| Brevundimonas canariensis strain GTAE24 16S ribosomal RNA, partial sequence",3
"gi|444304112|ref|NR_074536.1| Cellulosilyticum lentocellum DSM 5427 16S ribosomal RNA, partial sequence",3
"gi|645321379|ref|NR_118359.1| Deferribacter desulfuricans SSM1 16S ribosomal RNA, partial sequence",3
"gi|444304002|ref|NR_074426.1| Segniliparus rotundus strain DSM 44985 16S ribosomal RNA, partial sequence",3
"gi|1397641697|ref|NR_156801.1| Immundisolibacter cernigliae strain TR3.2 16S ribosomal RNA, complete sequence",3
"gi|636558480|ref|NR_114536.1| Caldanaerobacter subterraneus subsp. pacificus DSM 12653 strain JM 16S ribosomal RNA, partial sequence",3
"gi|636558487|ref|NR_114543.1| Caldanaerobacter subterraneus subsp. tengcongensis strain MB4 16S ribosomal RNA, partial sequence",3
"gi|672238945|ref|NR_125534.1| Agaricicola taiwanensis strain CC-SBABM117 16S ribosomal RNA, partial sequence",3
"gi|2363081542|ref|NR_179017.1| Legionella clemsonensis strain CDC-D5610 16S ribosomal RNA, partial sequence",3
"gi|1445136039|ref|NR_158079.1| Paractinoplanes ramoplaninifer strain ATCC 33076 16S ribosomal RNA, partial sequence",3
"gi|2363085782|ref|NR_181143.1| Pseudodesulfovibrio cashew strain SRB007 16S ribosomal RNA, partial sequence",3
"gi|1779814905|ref|NR_164980.1| Flavisolibacter galbus strain 17J28-26 16S ribosomal RNA, partial sequence",3
"gi|1491514587|ref|NR_159195.1| Pseudofrankia asymbiotica strain NRRL B-16386 16S ribosomal RNA, partial sequence",3
"gi|1240411850|ref|NR_149181.1| Pseudofrankia inefficax strain EuI1c 16S ribosomal RNA, partial sequence",3
"gi|343201453|ref|NR_042179.1| Beijerinckia indica subsp. lacticogenes strain DSM 1719 16S ribosomal RNA, partial sequence",3
"gi|2363081901|ref|NR_179196.1| Pseudaquabacterium pictum strain W35 16S ribosomal RNA, partial sequence",3
"gi|2363085492|ref|NR_180995.1| Streptomyces fagopyri strain QMT-28 16S ribosomal RNA, complete sequence",3
"gi|545589062|ref|NR_044690.2| Bifidobacterium coryneforme strain ATCC 25911 16S ribosomal RNA, partial sequence",3
"gi|636560844|ref|NR_116904.1| Pseudomonas benzenivorans strain DSM 8628 16S ribosomal RNA, partial sequence",3
"gi|559795248|ref|NR_104838.1| Pseudomonas flexibilis strain ATCC 29606 16S ribosomal RNA, partial sequence",3
"gi|2363087383|ref|NR_181948.1| Entomospira culicis strain BR151 16S ribosomal RNA, complete sequence",3
"gi|2363080691|ref|NR_178587.1| Anoxybacter fermentans strain DY22613 16S ribosomal RNA, partial sequence",3
"gi|265678513|ref|NR_028816.1| Turicibacter sanguinis strain MOL361 16S ribosomal RNA, partial sequence",3
"gi|343200249|ref|NR_040936.1| Rhodoplanes serenus strain TUT3530 16S ribosomal RNA, partial sequence",3
"gi|1864207061|ref|NR_169355.1| Nocardioides paucivorans strain KIS31-44 16S ribosomal RNA, partial sequence",3
"gi|2363081881|ref|NR_179186.1| Acetoanaerobium sticklandii strain JCM 1433 16S ribosomal RNA, partial sequence",3
"gi|2363087195|ref|NR_181853.1| Arachidicoccus terrestris strain 5GH13-10 16S ribosomal RNA, complete sequence",3
"gi|631253127|ref|NR_114325.1| Methylobacterium haplocladii strain 87e 16S ribosomal RNA, partial sequence",3
