organism,count
"gi|2363086824|ref|NR_181669.1| Arthrobacter cavernae strain PO-11 16S ribosomal RNA, partial sequence",4
"gi|2363086784|ref|NR_181649.1| Rhizobium cremeum strain W15 16S ribosomal RNA, partial sequence",4
"gi|2363080651|ref|NR_178567.1| Acidithrix ferrooxidans strain PY-F3 16S ribosomal RNA, partial sequence",4
"gi|1116030266|ref|NR_144724.1| Desnuesiella massiliensis strain mt10 16S ribosomal RNA, partial sequence",4
"gi|961555051|ref|NR_134018.1| Devosia pacifica strain NH131 16S ribosomal RNA, partial sequence",4
"gi|1269235605|ref|NR_146362.2| Brucella endophytica strain EGI 60010 16S ribosomal RNA, complete sequence",4
"gi|2363082942|ref|NR_179719.1| Sphingomonas xanthus strain AE3 16S ribosomal RNA, partial sequence",4
"gi|1229276533|ref|NR_148571.2| Chloroflexus islandicus strain isl-2 16S ribosomal RNA, partial sequence",4
"gi|631250917|ref|NR_112114.1| Roseiflexus castenholzii DSM 13941 strain HLO8 16S ribosomal RNA, partial sequence",4
"gi|631252787|ref|NR_113985.1| Pseudoxanthomonas koreensis strain NBRC 101160 16S ribosomal RNA, partial sequence",4
"gi|631251627|ref|NR_112825.1| Umboniibacter marinipuniceus strain KMM 3891 16S ribosomal RNA, partial sequence",4
"gi|636560413|ref|NR_116473.1| Methylobacterium soli strain YIM 48816 16S ribosomal RNA, partial sequence",4
"gi|2363084577|ref|NR_180537.1| Thermosipho ferrireducens strain JL129W03 16S ribosomal RNA, partial sequence",4
"gi|343198902|ref|NR_043971.1| Desulfatiferula olefinivorans strain LM2801 16S ribosomal RNA, partial sequence",4
"gi|566084965|ref|NR_108507.1| Salisediminibacterium locisalis strain CG1 16S ribosomal RNA, partial sequence",4
"gi|559795257|ref|NR_104848.1| Acetoanaerobium noterae strain NOT-3 16S ribosomal RNA, partial sequence",4
"gi|343198656|ref|NR_043209.1| Methylothermus thermalis strain MYHT 16S ribosomal RNA, partial sequence",4
"gi|974142188|ref|NR_134708.1| Caminibacter pacificus strain TB-6 16S ribosomal RNA, partial sequence",4
"gi|2136551532|ref|NR_173535.1| Gynurincola endophyticus strain HBUM179779 16S ribosomal RNA, partial sequence",4
"gi|645319572|ref|NR_116969.1| Singulisphaera rosea strain S26 16S ribosomal RNA, partial sequence",4
"gi|645320064|ref|NR_117361.1| Microvirga aerophila strain 5420S-12 16S ribosomal RNA, partial sequence",4
"gi|444303995|ref|NR_074419.1| Thermoanaerobacterium thermosaccharolyticum DSM 571 16S ribosomal RNA, partial sequence",4
"gi|631253016|ref|NR_114214.1| Variovorax boronicumulans NBRC 103145 16S ribosomal RNA, partial sequence",4
"gi|961555256|ref|NR_134225.1| Variibacter gotjawalensis strain GJW-30 16S ribosomal RNA, partial sequence",4
"gi|636559632|ref|NR_115692.1| Gracilibacter thermotolerans JW/YJL-S1 16S ribosomal RNA, partial sequence",4
"gi|219846745|ref|NR_026337.1| Pedomicrobium australicum strain IFAM ST-1306 16S ribosomal RNA, partial sequence",4
"gi|631252895|ref|NR_114093.1| Neobacillus bataviensis strain NBRC 102449 16S ribosomal RNA, partial sequence",4
"gi|636559021|ref|NR_115078.1| Melittangium lichenicola strain ATCC 25944 16S ribosomal RNA, partial sequence",4
"gi|2363084713|ref|NR_180605.1| Pelovirga terrestris strain M08fum 16S ribosomal RNA, partial sequence",4
"gi|974142259|ref|NR_134779.1| Nonomuraea syzygii strain GKU 164 16S ribosomal RNA, partial sequence",4
"gi|470466352|ref|NR_074116.1| Dehalococcoides mccartyi 195 16S ribosomal RNA, partial sequence",4
"gi|1491514582|ref|NR_159190.1| Oceanibaculum nanhaiense strain L54-1-50 16S ribosomal RNA, partial sequence",4
"gi|2363085189|ref|NR_180843.1| Duganella guangzhouensis strain FT80W 16S ribosomal RNA, partial sequence",4
"gi|636560747|ref|NR_116807.1| Desulfitispora alkaliphila strain AHT17 16S ribosomal RNA, partial sequence",4
"gi|2363087331|ref|NR_181922.1| Rhodocyclus gracilis strain DSM 110 16S ribosomal RNA, complete sequence",4
"gi|1277396196|ref|NR_151907.1| Cephaloticoccus primus strain CAG34 16S ribosomal RNA, partial sequence",4
"gi|2363086896|ref|NR_181705.1| Undibacterium rivi strain FT147W 16S ribosomal RNA, partial sequence",4
"gi|343202488|ref|NR_042804.1| Kribbella flavida strain KACC 20248 16S ribosomal RNA, partial sequence",4
"gi|2075441637|ref|NR_172653.1| Anthocerotibacter panamensis strain C109 16S ribosomal RNA, partial sequence",4
"gi|219878278|ref|NR_025417.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",4
"gi|2180566472|ref|NR_174312.1| Aeromicrobium yanjiei strain MF47 16S ribosomal RNA, partial sequence",4
"gi|631251709|ref|NR_112907.1| Paraburkholderia heleia strain SA41 16S ribosomal RNA, partial sequence",4
"gi|645321006|ref|NR_118077.1| Paraburkholderia silvatlantica strain LMG 23149 16S ribosomal RNA, partial sequence",4
"gi|631251827|ref|NR_113025.1| Paraburkholderia heleia NBRC 101817 16S ribosomal RNA, partial sequence",4
"gi|2363086210|ref|NR_181357.1| Pseudonocardia broussonetiae strain Gen 01 16S ribosomal RNA, complete sequence",4
"gi|343198990|ref|NR_044259.1| Elioraea tepidiphila DSM 17972 strain TU-7 16S ribosomal RNA, partial sequence",4
"gi|265678978|ref|NR_029286.1| Schaalia meyeri strain Prevot 2477B 16S ribosomal RNA, partial sequence",4
"gi|974142178|ref|NR_134698.1| Aquisalimonas lutea strain BA42AL-1 16S ribosomal RNA, partial sequence",4
"gi|961554998|ref|NR_133965.1| Aquisalimonas halophila strain YIM 95345 16S ribosomal RNA, partial sequence",4
"gi|343205871|ref|NR_044347.1| Muricoccus aerilatus strain 5420S-30 16S ribosomal RNA, partial sequence",4
"gi|2136551600|ref|NR_173603.1| Curvivirga aplysinae strain RKSG073 16S ribosomal RNA, partial sequence",4
"gi|343201297|ref|NR_042023.1| Bacteriovorax stolpii strain DSM 12778 16S ribosomal RNA, partial sequence",4
"gi|343198887|ref|NR_043949.1| Hyalangium minutum strain DSM 14724 16S ribosomal RNA, partial sequence",4
"gi|2363083429|ref|NR_179963.1| Marinomonas piezotolerans strain personal::YLB-05 16S ribosomal RNA, partial sequence",4
"gi|1909404424|ref|NR_170479.1| Rhodomicrobium lacus strain JA980 16S ribosomal RNA, partial sequence",4
"gi|470467654|ref|NR_074186.1| Rhodomicrobium vannielii ATCC 17100 16S ribosomal RNA, partial sequence",4
"gi|645319648|ref|NR_117027.1| Rhodomicrobium vannielii strain DSM 162 16S ribosomal RNA, partial sequence",4
"gi|343200574|ref|NR_041261.1| Silvimonas terrae strain KM-45 16S ribosomal RNA, partial sequence",4
"gi|636560224|ref|NR_116284.1| Brachymonas chironomi strain AIMA4 16S ribosomal RNA, partial sequence",4
"gi|636558991|ref|NR_115048.1| Mesorhizobium tamadayense strain Ala-3 16S ribosomal RNA, partial sequence",4
"gi|636560384|ref|NR_116444.1| Acidicapsa ligni strain WH120 16S ribosomal RNA, partial sequence",4
"gi|219856866|ref|NR_024685.1| Sphingomonas oligophenolica strain S213 16S ribosomal RNA, partial sequence",4
"gi|1227086077|ref|NR_148602.1| Parviterribacter multiflagellatus strain A22/0/F9_1 16S ribosomal RNA, partial sequence",4
"gi|636558916|ref|NR_114973.1| Thiocystis cadagnonensis strain Cad448 16S ribosomal RNA, partial sequence",4
"gi|631251950|ref|NR_113148.1| Roseimicrobium gellanilyticum strain DC2a-G7 16S ribosomal RNA, partial sequence",4
"gi|343200812|ref|NR_041499.1| Flavisolibacter ginsengiterrae strain Gsoil 492 16S ribosomal RNA, partial sequence",4
"gi|645319679|ref|NR_117049.1| Caenispirillum salinarum AK4 16S ribosomal RNA, partial sequence",4
"gi|2363082685|ref|NR_179590.1| Blautia provencensis strain Marseille-P3502 16S ribosomal RNA, partial sequence",4
"gi|631253117|ref|NR_114315.1| Blautia luti DSM 14534 = JCM 17040 16S ribosomal RNA, partial sequence",4
"gi|2221405347|ref|NR_175486.1| Paraburkholderia flava strain LD6 16S ribosomal RNA, partial sequence",4
"gi|343200652|ref|NR_041339.1| Luedemannella flava strain 7-40(26) 16S ribosomal RNA, partial sequence",4
"gi|602266999|ref|NR_044685.2| Chlorobaculum tepidum strain TLS 16S ribosomal RNA, partial sequence",4
"gi|2363081538|ref|NR_179015.1| Legionella clemsonensis strain CDC-D5610 16S ribosomal RNA, partial sequence",4
"gi|444303835|ref|NR_074257.1| Methylorubrum populi BJ001 16S ribosomal RNA, partial sequence",4
"gi|1520188667|ref|NR_159891.1| Terrimonas soli strain FL-8 16S ribosomal RNA, partial sequence",4
"gi|961555141|ref|NR_134109.1| Oligoflexus tunisiensis strain Shr3 16S ribosomal RNA, partial sequence",4
"gi|2363083397|ref|NR_179947.1| Ochrobactrum quorumnocens strain A44 16S ribosomal RNA, partial sequence",4
"gi|2221405287|ref|NR_175457.1| Ramlibacter humi strain 18x22-1 16S ribosomal RNA, partial sequence",4
"gi|219857291|ref|NR_024922.1| Peptoclostridium acidaminophilum DSM 3953 16S ribosomal RNA, partial sequence",4
"gi|1864207135|ref|NR_169429.1| Pseudomonas piscis strain CMAA1215 16S ribosomal RNA, partial sequence",4
"gi|2221405317|ref|NR_175474.1| Roseateles chitinivorans strain HWN-4 16S ribosomal RNA, partial sequence",4
"gi|961555136|ref|NR_134104.1| Novosphingobium aquiterrae strain E-II-3 16S ribosomal RNA, partial sequence",4
"gi|219846920|ref|NR_026512.1| Methylosinus sporium strain NCIMB 11126 16S ribosomal RNA, partial sequence",4
"gi|343206354|ref|NR_044946.1| Methylocystis parvus OBBP 16S ribosomal RNA, partial sequence",4
"gi|219846674|ref|NR_026266.1| Verrucomicrobium spinosum DSM 4136 = JCM 18804 16S ribosomal RNA, partial sequence",4
"gi|926663101|ref|NR_132695.1| Mucilaginibacter ginsenosidivorax strain KHI28 16S ribosomal RNA, partial sequence",4
"gi|2260349425|ref|NR_176507.1| Tengunoibacter tsumagoiensis strain Uno3 16S ribosomal RNA, partial sequence",4
"gi|2363087149|ref|NR_181830.1| Qipengyuania proteolytica strain 6B39 16S ribosomal RNA, partial sequence",4
"gi|1171002964|ref|NR_146349.1| Lacunisphaera limnophila strain IG16b 16S ribosomal RNA, partial sequence",4
"gi|566084986|ref|NR_108526.1| Camelimonas abortus strain UK34/07-5 16S ribosomal RNA, partial sequence",4
"gi|645321189|ref|NR_118216.1| Deferrisoma camini S3R1 16S ribosomal RNA, partial sequence",4
"gi|219857401|ref|NR_024989.1| Smithella propionica strain LYP 16S ribosomal RNA, partial sequence",4
"gi|343202419|ref|NR_042705.1| Acidisoma tundrae strain WM1 16S ribosomal RNA, partial sequence",4
"gi|2363086001|ref|NR_181253.1| Tumebacillus amylolyticus strain ITR2 16S ribosomal RNA, partial sequence",4
"gi|631251367|ref|NR_112564.1| Tumebacillus ginsengisoli strain Gsoil 1105 16S ribosomal RNA, partial sequence",4
"gi|2363083391|ref|NR_179944.1| Sorangium reichenbachii strain Soce 1828 16S ribosomal RNA, partial sequence",4
"gi|343201293|ref|NR_042019.1| Desulfomicrobium baculatum DSM 4028 16S ribosomal RNA, partial sequence",4
"gi|265678839|ref|NR_029144.1| Neomoorella thermoacetica strain JW 701/3 16S ribosomal RNA, partial sequence",4
"gi|343205398|ref|NR_043898.1| Edaphobacter aggregans strain Wbg-1 16S ribosomal RNA, partial sequence",4
"gi|1384992383|ref|NR_156159.1| Oharaeibacter diazotrophicus strain SM30 16S ribosomal RNA, partial sequence",4
"gi|2221405408|ref|NR_175511.1| Paraburkholderia pallida strain 7MH5 16S ribosomal RNA, partial sequence",4
"gi|1277396195|ref|NR_151906.1| Cephaloticoccus capnophilus strain CV41 16S ribosomal RNA, partial sequence",4
"gi|2363082990|ref|NR_179743.1| Solimonas fluminis strain HR-BB 16S ribosomal RNA, partial sequence",4
"gi|343201455|ref|NR_042181.1| Beijerinckia derxii strain DSM 2328 16S ribosomal RNA gene, partial sequence",4
"gi|1227086036|ref|NR_148582.1| Tepidisphaera mucosa strain 2842 16S ribosomal RNA, partial sequence",4
"gi|343205847|ref|NR_044302.1| Kaistia soli strain 5YN9-8 16S ribosomal RNA, partial sequence",4
"gi|1397641902|ref|NR_157012.1| Imhoffiella purpurea strain AK35 16S ribosomal RNA, partial sequence",4
"gi|848212591|ref|NR_132293.1| Thermomarinilinea lacunifontana strain SW7 16S ribosomal RNA, partial sequence",4
"gi|2363084368|ref|NR_180432.1| Mucilaginibacter terrenus strain ZH6 16S ribosomal RNA, partial sequence",4
"gi|2363080435|ref|NR_178457.1| Paraburkholderia domus strain LMG 31832 16S ribosomal RNA, partial sequence",4
"gi|559795266|ref|NR_104857.1| Spiroplasma platyhelix PALS-1 16S ribosomal RNA, partial sequence",4
"gi|2221405486|ref|NR_175547.1| Pseudonocardia acidicola strain K10HN5 16S ribosomal RNA, complete sequence",4
"gi|343201280|ref|NR_042006.1| Pseudonocardia saturnea strain IMSNU 20052 16S ribosomal RNA, partial sequence",4
"gi|2363083845|ref|NR_180171.1| Sphingomonas lacunae strain CSW-10 16S ribosomal RNA, partial sequence",4
"gi|444439601|ref|NR_074916.1| Geotalea daltonii FRC-32 16S ribosomal RNA, partial sequence",4
"gi|2363087031|ref|NR_181772.1| Geomonas azotofigens strain Red51 16S ribosomal RNA, partial sequence",4
"gi|2363084242|ref|NR_180370.1| Alcanivorax limicola strain JB21 16S ribosomal RNA, partial sequence",4
"gi|926663110|ref|NR_132704.1| Halomonas socia strain NY-011 16S ribosomal RNA, partial sequence",4
"gi|343205571|ref|NR_043920.1| Inhella inkyongensis strain IMCC1713 16S ribosomal RNA, partial sequence",4
"gi|265678757|ref|NR_029062.1| Teichococcus cervicalis strain E7107 16S ribosomal RNA, partial sequence",4
"gi|974142291|ref|NR_134811.1| Sinomonas susongensis strain A31 16S ribosomal RNA, partial sequence",4
"gi|219846604|ref|NR_026196.1| Sinomonas atrocyanea strain DSM 20127 16S ribosomal RNA, partial sequence",4
"gi|2363081711|ref|NR_179102.1| Edaphobacter flagellatus strain HZ411 16S ribosomal RNA, partial sequence",4
"gi|661903060|ref|NR_122091.1| Desulfocurvibacter africanus subsp. uniflagellum strain SR-1 16S ribosomal RNA, partial sequence",4
"gi|631251464|ref|NR_112661.1| Marinilactibacillus piezotolerans strain JCM 12337 16S ribosomal RNA, partial sequence",4
"gi|343202892|ref|NR_043386.1| Acidobacterium capsulatum ATCC 51196 16S ribosomal RNA, partial sequence",4
"gi|959494959|ref|NR_133817.1| Phreatobacter oligotrophus strain PI_21 16S ribosomal RNA, partial sequence",4
"gi|444439476|ref|NR_074791.1| Nitrosococcus watsonii strain C-113 16S ribosomal RNA, partial sequence",4
"gi|444304041|ref|NR_074465.1| Pseudonocardia dioxanivorans CB1190 16S ribosomal RNA, partial sequence",4
"gi|2363086510|ref|NR_181509.1| Methylobrevis albus strain L22 16S ribosomal RNA, partial sequence",4
"gi|265678970|ref|NR_029278.1| Sanguibacter suarezii strain ST26 16S ribosomal RNA, partial sequence",4
"gi|2363083495|ref|NR_179996.1| Hydrogeniiclostridium mannosilyticum strain ASD2818 16S ribosomal RNA, partial sequence",4
"gi|2363084504|ref|NR_180500.1| Paraburkholderia franconis strain CNPSo 3157 16S ribosomal RNA, complete sequence",4
"gi|444439696|ref|NR_075011.1| Geobacter metallireducens strain GS-15 16S ribosomal RNA, complete sequence",4
"gi|636560404|ref|NR_116464.1| Desertibacter roseus strain 2622 16S ribosomal RNA, partial sequence",4
"gi|343200336|ref|NR_041023.1| Nitratiruptor tergarcus DSM 16512 strain MI55-1 16S ribosomal RNA, partial sequence",4
"gi|2363087253|ref|NR_181882.1| Microvirga lenta strain SM9 16S ribosomal RNA, complete sequence",4
"gi|507148088|ref|NR_102895.1| Prevotella melaninogenica ATCC 25845 16S ribosomal RNA, partial sequence",4
"gi|631251915|ref|NR_113113.1| Prevotella melaninogenica ATCC 25845 strain JCM 6325 16S ribosomal RNA, partial sequence",4
"gi|2363081983|ref|NR_179238.1| Thermogemmatispora aurantia strain A1-2 16S ribosomal RNA, partial sequence",4
"gi|645319671|ref|NR_117044.1| Pseudokineococcus lusitanus strain T2A-S27 16S ribosomal RNA, partial sequence",4
"gi|265678559|ref|NR_028863.1| Thiohalocapsa halophila strain 4270 16S ribosomal RNA, partial sequence",4
"gi|219846541|ref|NR_026133.1| Novacetimonas hansenii strain NCIB 8746 16S ribosomal RNA, partial sequence",4
"gi|645319824|ref|NR_117182.1| Acidicapsa borealis strain KA1 16S ribosomal RNA, partial sequence",4
"gi|2136551546|ref|NR_173549.1| Nitrosophilus alvini strain EPR55-1 16S ribosomal RNA, partial sequence",4
"gi|1384992345|ref|NR_156094.1| Desulfitispora elongata strain Acr1 16S ribosomal RNA, partial sequence",4
"gi|645320224|ref|NR_117481.1| Azospirillum lipoferum strain DSM 1691 16S ribosomal RNA, partial sequence",4
"gi|343198654|ref|NR_043201.1| Petrotoga halophila strain MET-B 16S ribosomal RNA, partial sequence",4
"gi|1441204316|ref|NR_157731.1| Bacillus mobilis strain MCCC 1A05942 16S ribosomal RNA, partial sequence",4
"gi|659364953|ref|NR_121761.1| Bacillus toyonensis strain BCT-7112 16S ribosomal RNA, partial sequence",4
"gi|645322073|ref|NR_118904.1| Lactococcus raffinolactis strain NCDO 617 16S ribosomal RNA, partial sequence",4
"gi|470466720|ref|NR_074137.1| Asticcacaulis excentricus strain CB 48 16S ribosomal RNA, partial sequence",4
"gi|343200563|ref|NR_041250.1| Terrimonas lutea strain DY 16S ribosomal RNA, partial sequence",4
"gi|645321188|ref|NR_118215.1| Pseudoduganella namucuonensis strain 333-1-0411 16S ribosomal RNA, partial sequence",4
"gi|228715882|ref|NR_027541.1| Marinitoga piezophila KA3 16S ribosomal RNA, partial sequence",4
"gi|672238991|ref|NR_125580.1| Paraburkholderia dilworthii strain WSM3556 16S ribosomal RNA, partial sequence",4
"gi|265678696|ref|NR_029001.1| Ottowia thiooxydans strain K11 16S ribosomal RNA, partial sequence",4
"gi|672238969|ref|NR_125558.1| Caballeronia terrestris strain R-23321 16S ribosomal RNA, partial sequence",4
"gi|2136551680|ref|NR_173685.1| Dictyobacter arantiisoli strain Uno17 16S ribosomal RNA, partial sequence",4
"gi|219857346|ref|NR_024934.1| Hylemonella gracilis ATCC 19624 16S ribosomal RNA, partial sequence",4
"gi|343198690|ref|NR_043287.1| Lactobacillus amylovorus DSM 20531 16S ribosomal RNA, partial sequence",4
"gi|631253181|ref|NR_114379.1| Desulfolucanica intricata strain SR45 16S ribosomal RNA, partial sequence",4
"gi|974142166|ref|NR_134686.1| Actinokineospora spheciospongiae strain PAL84 16S ribosomal RNA, partial sequence",4
"gi|1230874589|ref|NR_148747.1| Paludisphaera borealis strain PX4 16S ribosomal RNA, complete sequence",4
"gi|343201491|ref|NR_042217.1| Fictibacillus arsenicus strain Con a/3 16S ribosomal RNA, partial sequence",4
"gi|1491514587|ref|NR_159195.1| Pseudofrankia asymbiotica strain NRRL B-16386 16S ribosomal RNA, partial sequence",4
"gi|1909404396|ref|NR_170450.1| Azospirillum thermophilum strain CFH 70021 16S ribosomal RNA, partial sequence",4
"gi|2363086468|ref|NR_181488.1| Mongoliitalea daihaiensis strain X100-76 16S ribosomal RNA, partial sequence",4
"gi|265678511|ref|NR_028814.1| Thermaerobacter subterraneus strain C21 16S ribosomal RNA, partial sequence",4
"gi|343201558|ref|NR_042284.1| Staphylococcus pseudintermedius strain ON 86 16S ribosomal RNA, partial sequence",4
"gi|1179766730|ref|NR_146680.1| Abyssicoccus albus strain LIPI11-2-Ac043 16S ribosomal RNA, partial sequence",4
"gi|343198734|ref|NR_043540.1| Polaromonas hydrogenivorans strain DSM 17735 16S ribosomal RNA, partial sequence",4
"gi|343198922|ref|NR_044044.1| Marinobacter salsuginis SD-14B 16S ribosomal RNA, partial sequence",3
"gi|636559861|ref|NR_115921.1| Tritonibacter mobilis strain HTCC2662 16S ribosomal RNA, partial sequence",3
"gi|2363084904|ref|NR_180700.1| Trebonia kvetii strain 15TR583 16S ribosomal RNA, complete sequence",3
